t,p1_x1,p1_x2,p1_v1,p1_v2,p2_x1,p2_x2,p2_v1,p2_v2,p3_x1,p3_x2,p3_v1,p3_v2
1.1209999999999871,0.4012983969098493,0.941434314172869,0.3886652586155252,0.3879704342776284,0.5752075698490741,-0.09476771692988,-0.928809923119024,0.2588323248188505,-0.9765059667589132,-0.8466665972429483,0.54014466450349,-0.6468027590964462
1.1369999999999856,0.40736462811253,0.9473588599015365,0.3890170394315508,0.3715755076775785,0.5606636311337355,-0.0906391272997352,-0.93576087562712,0.2704705667734786,-0.9680282592462572,-0.8567197326017598,0.546743836195563,-0.642046074451025
1.1529999999999838,0.4134344793289471,0.9530271291745612,0.3891285867117898,0.3551150224812273,0.5460129900354168,-0.0863291633491018,-0.94248884311489,0.2820841791241153,-0.959447469364354,-0.8666979658254185,0.553360256403094,-0.63719920160531
1.168999999999982,0.4195041665379565,0.9584381253330184,0.3889952335063413,0.338592357608751,0.5312591668549644,-0.0818382691263878,-0.9489884173890234,0.2936654479328872,-0.9507633333929086,-0.8765998562065882,0.5599931838826769,-0.6322578055416064
1.1849999999999803,0.4255698328035789,0.9635909062740552,0.3886123009975498,0.3220111312155215,0.5164057689654658,-0.0771670110603627,-0.9552538430709608,0.305206398072831,-0.9419756017690306,-0.88642389521365,0.5666415420734089,-0.6272175292883181
1.2009999999999783,0.4316275482012894,0.9684845883077372,0.3879751130647341,0.3053752165603878,0.5014564962445709,-0.0723160819924698,-0.9612790158785706,0.3166987991840965,-0.9330840444458458,-0.8961685063152246,0.5733039028138331,-0.6220740157444502
1.2169999999999768,0.4376733099846276,0.973118350255015,0.3870790125314242,0.288688757024169,0.4864151465158578,-0.0672863050901795,-0.9670574832370812,0.3281341750144867,-0.9240884565004712,-0.9058320451647912,0.5799784707056521,-0.6168229320386244
1.232999999999975,0.4437030430184801,0.9774914377722168,0.385919379109798,0.2719561801009315,0.4712856209602157,-0.0620786375865061,-0.9725824475779036,0.3395038164075201,-0.9149886639786794,-0.9154128001856672,0.5866630684681009,-0.6114599965084203
1.2489999999999732,0.4497126005055184,0.9816031678845571,0.3844916490378197,0.2551822101688114,0.4560719294523233,-0.0566941742868908,-0.9778467727057956,0.3507987981765536,-0.9057845299578244,-0.9249089935976204,0.5933551236679672,-0.6059810083453339
1.2649999999999717,0.4556977650320344,0.9854529337079804,0.3827913363821812,0.2383718798327677,0.4407781957712992,-0.0511341507811877,-0.9828429936311984,0.3620100000681583,-0.896475960803317,-0.9343187829267426,0.600051657249012,-0.600381879900894
